x-axis,1,2,time,in,out,
second,Volt,Volt,t,1,2,
0.647,-0.955,0.146,0.747,1.96,0.925,
0.647,-1.03,0.125,0.747,1.89,0.904,
0.647,-1.07,0.102,0.747,1.85,0.881,
0.648,-1.08,0.0854,0.748,1.84,0.864,
0.648,-1.04,0.0804,0.748,1.88,0.859,
0.648,-0.98,0.0754,0.748,1.94,0.854,
0.648,-0.896,0.0693,0.748,2.02,0.848,
0.648,-0.755,0.0583,0.748,2.16,0.837,
0.649,-0.639,0.0402,0.749,2.28,0.819,
0.649,-0.501,0.0312,0.749,2.42,0.81,
0.649,-0.372,0.0201,0.749,2.55,0.799,
0.649,-0.261,0.0191,0.749,2.66,0.798,
0.649,-0.176,0.0131,0.749,2.74,0.792,
0.65,-0.0975,0.0101,0.75,2.82,0.789,
0.65,-0.0482,0.0101,0.75,2.87,0.789,
0.65,-0.0201,0.0101,0.75,2.9,0.789,
0.65,-0.00804,0.0101,0.75,2.91,0.789,
0.65,0,0.0101,0.75,2.92,0.789,
0.651,-0.00302,0.0101,0.751,2.92,0.789,
0.651,-0.00101,0.0101,0.751,2.92,0.789,
0.651,-0.00503,0.0101,0.751,2.91,0.789,
0.651,0.0101,0.0101,0.751,2.93,0.789,
0.651,0.0261,0.0131,0.751,2.95,0.792,
0.652,0.0643,0.0101,0.752,2.98,0.789,
0.652,0.117,0.0151,0.752,3.04,0.794,
0.652,0.176,0.0101,0.752,3.1,0.789,
0.652,0.25,0.0201,0.752,3.17,0.799,
0.652,0.325,0.0251,0.752,3.24,0.804,
0.653,0.417,0.0332,0.753,3.34,0.812,
0.653,0.497,0.0402,0.753,3.42,0.819,
0.653,0.573,0.0503,0.753,3.49,0.829,
0.653,0.637,0.0613,0.753,3.56,0.84,
0.653,0.682,0.0704,0.753,3.6,0.849,
0.654,0.707,0.0754,0.754,3.63,0.854,
0.654,0.719,0.0754,0.754,3.64,0.854,
0.654,0.678,0.0804,0.754,3.6,0.859,
0.654,0.633,0.0804,0.754,3.55,0.859,
0.654,0.558,0.0854,0.754,3.48,0.864,
0.655,0.451,0.0884,0.755,3.37,0.867,
0.655,0.344,0.0905,0.755,3.26,0.87,
0.655,0.236,0.0955,0.755,3.16,0.875,
0.655,0.13,0.0955,0.755,3.05,0.875,
0.655,0.0422,0.0935,0.755,2.96,0.873,
0.656,-0.0322,0.0905,0.756,2.89,0.87,
0.656,-0.0683,0.0905,0.756,2.85,0.87,
0.656,-0.0905,0.0854,0.756,2.83,0.864,
0.656,-0.0794,0.0854,0.756,2.84,0.864,
0.656,-0.0523,0.0854,0.756,2.87,0.864,
0.657,-0.00503,0.0824,0.757,2.91,0.861,
0.657,0.0362,0.0804,0.757,2.96,0.859,
0.657,0.0955,0.0804,0.757,3.02,0.859,
0.657,0.117,0.0804,0.757,3.04,0.859,
0.657,0.114,0.0804,0.757,3.03,0.859,
0.658,0.0814,0.0804,0.758,3,0.859,
0.658,0.0101,0.0804,0.758,2.93,0.859,
0.658,-0.101,0.0804,0.758,2.82,0.859,
0.658,-0.245,0.0804,0.758,2.67,0.859,
0.658,-0.406,0.0804,0.758,2.51,0.859,
0.659,-0.617,0.0754,0.759,2.3,0.854,
0.659,-0.816,0.0714,0.759,2.1,0.85,
0.659,-1.02,0.0603,0.759,1.9,0.839,
0.659,-1.21,0.0432,0.759,1.71,0.822,
0.659,-1.36,0.0131,0.759,1.56,0.792,
0.66,-1.49,0,0.76,1.43,0.779,
0.66,-1.57,-0.00503,0.76,1.35,0.774,
0.66,-1.61,-0.0201,0.76,1.31,0.759,
0.66,-1.61,-0.0472,0.76,1.31,0.732,
0.66,-1.58,-0.0724,0.76,1.34,0.707,
0.661,-1.51,-0.0804,0.761,1.41,0.699,
0.661,-1.41,-0.0854,0.761,1.51,0.694,
0.661,-1.31,-0.0905,0.761,1.61,0.689,
0.661,-1.19,-0.108,0.761,1.73,0.671,
0.661,-1.08,-0.128,0.761,1.84,0.651,
0.662,-0.987,-0.149,0.762,1.93,0.63,
0.662,-0.905,-0.156,0.762,2.02,0.623,
0.662,-0.834,-0.161,0.762,2.09,0.618,
0.662,-0.79,-0.161,0.762,2.13,0.618,
0.662,-0.747,-0.166,0.762,2.17,0.613,
0.663,-0.725,-0.166,0.763,2.19,0.613,
0.663,-0.696,-0.17,0.763,2.22,0.609,
0.663,-0.668,-0.176,0.763,2.25,0.603,
0.663,-0.629,-0.177,0.763,2.29,0.602,
0.663,-0.575,-0.188,0.763,2.34,0.591,
0.664,-0.495,-0.194,0.764,2.42,0.585,
0.664,-0.413,-0.196,0.764,2.51,0.583,
0.664,-0.317,-0.196,0.764,2.6,0.583,
0.664,-0.204,-0.197,0.764,2.72,0.582,
0.664,-0.102,-0.196,0.764,2.82,0.583,
0.665,0,-0.191,0.765,2.92,0.588,
0.665,0.0573,-0.186,0.765,2.98,0.593,
0.665,0.126,-0.181,0.765,3.05,0.598,
0.665,0.122,-0.176,0.765,3.04,0.603,
0.665,0.0784,-0.171,0.765,3,0.608,
0.666,0.00201,-0.171,0.766,2.92,0.608,
0.666,-0.109,-0.171,0.766,2.81,0.608,
0.666,-0.261,-0.171,0.766,2.66,0.608,
0.666,-0.428,-0.171,0.766,2.49,0.608,
0.666,-0.591,-0.173,0.766,2.33,0.606,
0.667,-0.771,-0.181,0.767,2.15,0.598,
0.667,-0.903,-0.195,0.767,2.02,0.584,
0.667,-1.01,-0.211,0.767,1.91,0.568,
0.667,-1.06,-0.227,0.767,1.86,0.552,
0.667,-1.07,-0.236,0.767,1.85,0.543,
0.668,-1.03,-0.241,0.768,1.89,0.538,
0.668,-0.955,-0.246,0.768,1.96,0.533,
0.668,-0.834,-0.246,0.768,2.09,0.533,
0.668,-0.693,-0.251,0.768,2.23,0.528,
0.668,-0.536,-0.253,0.768,2.38,0.526,
0.669,-0.362,-0.256,0.769,2.56,0.523,
0.669,-0.215,-0.256,0.769,2.7,0.523,
0.669,-0.0653,-0.251,0.769,2.85,0.528,
0.669,0.0673,-0.25,0.769,2.99,0.529,
0.669,0.178,-0.246,0.769,3.1,0.533,
0.67,0.271,-0.246,0.77,3.19,0.533,
0.67,0.338,-0.241,0.77,3.26,0.538,
0.67,0.392,-0.241,0.77,3.31,0.538,
0.67,0.408,-0.231,0.77,3.33,0.548,
0.67,0.412,-0.224,0.77,3.33,0.555,
0.671,0.373,-0.208,0.771,3.29,0.571,
0.671,0.312,-0.197,0.771,3.23,0.582,
0.671,0.221,-0.186,0.771,3.14,0.593,
0.671,0.0854,-0.181,0.771,3.01,0.598,
0.671,-0.0804,-0.176,0.771,2.84,0.603,
0.672,-0.287,-0.176,0.772,2.63,0.603,
0.672,-0.514,-0.181,0.772,2.41,0.598,
0.672,-0.774,-0.191,0.772,2.15,0.588,
0.672,-1.05,-0.208,0.772,1.87,0.571,
0.672,-1.3,-0.228,0.772,1.62,0.551,
0.673,-1.56,-0.239,0.773,1.36,0.54,
0.673,-1.77,-0.246,0.773,1.15,0.533,
0.673,-1.93,-0.261,0.773,0.985,0.518,
0.673,-2.04,-0.298,0.773,0.882,0.481,
0.673,-2.11,-0.322,0.773,0.812,0.457,
0.674,-2.07,-0.33,0.774,0.85,0.449,
0.674,-2,-0.35,0.774,0.919,0.429,
0.674,-1.87,-0.377,0.774,1.05,0.402,
0.674,-1.67,-0.398,0.774,1.25,0.381,
0.674,-1.45,-0.402,0.774,1.47,0.377,
0.675,-1.19,-0.407,0.775,1.73,0.372,
0.675,-0.936,-0.407,0.775,1.98,0.372,
0.675,-0.663,-0.407,0.775,2.26,0.372,
0.675,-0.398,-0.407,0.775,2.52,0.372,
0.675,-0.175,-0.407,0.775,2.74,0.372,
0.676,0.0563,-0.407,0.776,2.98,0.372,
0.676,0.241,-0.403,0.776,3.16,0.376,
0.676,0.427,-0.402,0.776,3.35,0.377,
0.676,0.59,-0.396,0.776,3.51,0.383,
0.676,0.725,-0.38,0.776,3.64,0.399,
0.677,0.87,-0.349,0.777,3.79,0.43,
0.677,0.983,-0.333,0.777,3.9,0.446,
0.677,1.09,-0.327,0.777,4.01,0.452,
0.677,1.18,-0.316,0.777,4.1,0.463,
0.677,1.25,-0.292,0.777,4.17,0.487,
0.678,1.31,-0.255,0.778,4.23,0.524,
0.678,1.33,-0.246,0.778,4.25,0.533,
0.678,1.34,-0.236,0.778,4.26,0.543,
0.678,1.31,-0.214,0.778,4.23,0.565,
0.678,1.25,-0.184,0.778,4.17,0.595,
0.679,1.18,-0.168,0.779,4.1,0.611,
0.679,1.08,-0.161,0.779,4,0.618,
0.679,0.985,-0.156,0.779,3.9,0.623,
0.679,0.878,-0.141,0.779,3.8,0.638,
0.679,0.786,-0.127,0.779,3.71,0.652,
0.68,0.707,-0.106,0.78,3.63,0.673,
0.68,0.655,-0.0955,0.78,3.57,0.684,
0.68,0.623,-0.0854,0.78,3.54,0.694,
0.68,0.618,-0.0854,0.78,3.54,0.694,
0.68,0.632,-0.0834,0.78,3.55,0.696,
0.681,0.664,-0.0804,0.781,3.58,0.699,
0.681,0.696,-0.0804,0.781,3.62,0.699,
0.681,0.734,-0.0704,0.781,3.65,0.709,
0.681,0.765,-0.0593,0.781,3.68,0.72,
0.681,0.773,-0.0432,0.781,3.69,0.736,
0.682,0.762,-0.0271,0.782,3.68,0.752,
0.682,0.719,-0.0151,0.782,3.64,0.764,
0.682,0.628,-0.00503,0.782,3.55,0.774,
0.682,0.52,-0.00503,0.782,3.44,0.774,
0.682,0.382,-0.00503,0.782,3.3,0.774,
0.683,0.19,-0.00503,0.783,3.11,0.774,
0.683,0.00101,0,0.783,2.92,0.779,
0.683,-0.211,-0.00503,0.783,2.71,0.774,
0.683,-0.44,-0.00503,0.783,2.48,0.774,
0.683,-0.661,-0.00503,0.783,2.26,0.774,
0.684,-0.885,-0.0151,0.784,2.03,0.764,
0.684,-1.07,-0.0291,0.784,1.85,0.75,
0.684,-1.25,-0.0553,0.784,1.67,0.724,
0.684,-1.36,-0.0754,0.784,1.55,0.704,
0.684,-1.46,-0.0804,0.784,1.46,0.699,
0.685,-1.51,-0.0854,0.785,1.41,0.694,
0.685,-1.51,-0.0995,0.785,1.41,0.68,
0.685,-1.47,-0.126,0.785,1.45,0.653,
0.685,-1.38,-0.147,0.785,1.54,0.632,
0.685,-1.27,-0.158,0.785,1.65,0.621,
0.686,-1.11,-0.164,0.786,1.81,0.615,
0.686,-0.965,-0.166,0.786,1.95,0.613,
0.686,-0.789,-0.171,0.786,2.13,0.608,
0.686,-0.618,-0.176,0.786,2.3,0.603,
0.686,-0.462,-0.181,0.786,2.46,0.598,
0.687,-0.306,-0.181,0.787,2.61,0.598,
0.687,-0.179,-0.181,0.787,2.74,0.598,
0.687,-0.0754,-0.181,0.787,2.84,0.598,
0.687,0.0191,-0.176,0.787,2.94,0.603,
0.687,0.0784,-0.171,0.787,3,0.608,
0.688,0.132,-0.171,0.788,3.05,0.608,
0.688,0.147,-0.166,0.788,3.07,0.613,
0.688,0.141,-0.166,0.788,3.06,0.613,
0.688,0.117,-0.166,0.788,3.04,0.613,
0.688,0.0653,-0.164,0.788,2.98,0.615,
0.689,-0.0201,-0.161,0.789,2.9,0.618,
0.689,-0.115,-0.161,0.789,2.81,0.618,
0.689,-0.241,-0.161,0.789,2.68,0.618,
0.689,-0.372,-0.162,0.789,2.55,0.617,
0.689,-0.523,-0.166,0.789,2.4,0.613,
0.69,-0.698,-0.166,0.79,2.22,0.613,
0.69,-0.832,-0.17,0.79,2.09,0.609,
0.69,-1,-0.176,0.79,1.92,0.603,
0.69,-1.1,-0.192,0.79,1.82,0.587,
0.69,-1.18,-0.213,0.79,1.74,0.566,
0.691,-1.22,-0.231,0.791,1.7,0.548,
0.691,-1.21,-0.241,0.791,1.71,0.538,
0.691,-1.14,-0.246,0.791,1.78,0.533,
0.691,-1.03,-0.247,0.791,1.89,0.532,
0.691,-0.887,-0.251,0.791,2.03,0.528,
0.692,-0.679,-0.261,0.792,2.24,0.518,
0.692,-0.465,-0.261,0.792,2.45,0.518,
0.692,-0.236,-0.261,0.792,2.68,0.518,
0.692,-0.00704,-0.26,0.792,2.91,0.519,
0.692,0.21,-0.251,0.792,3.13,0.528,
0.693,0.426,-0.246,0.793,3.35,0.533,
0.693,0.598,-0.246,0.793,3.52,0.533,
0.693,0.754,-0.241,0.793,3.67,0.538,
0.693,0.875,-0.229,0.793,3.79,0.55,
0.693,0.956,-0.209,0.793,3.88,0.57,
0.694,1.01,-0.18,0.794,3.93,0.599,
0.694,1.03,-0.166,0.794,3.94,0.613,
0.694,1.03,-0.161,0.794,3.94,0.618,
0.694,0.992,-0.155,0.794,3.91,0.624,
0.694,0.942,-0.139,0.794,3.86,0.64,
0.695,0.869,-0.118,0.795,3.79,0.661,
0.695,0.79,-0.0975,0.795,3.71,0.682,
0.695,0.698,-0.0905,0.795,3.62,0.689,
0.695,0.608,-0.0854,0.795,3.53,0.694,
0.695,0.511,-0.0854,0.795,3.43,0.694,
0.696,0.409,-0.0854,0.796,3.33,0.694,
0.696,0.317,-0.0804,0.796,3.24,0.699,
0.696,0.221,-0.0804,0.796,3.14,0.699,
0.696,0.147,-0.0804,0.796,3.07,0.699,
0.696,0.0824,-0.0804,0.796,3,0.699,
0.697,0.0211,-0.0804,0.797,2.94,0.699,
0.697,-0.0221,-0.0804,0.797,2.9,0.699,
0.697,-0.0553,-0.0804,0.797,2.86,0.699,
0.697,-0.0714,-0.0804,0.797,2.85,0.699,
0.697,-0.0824,-0.0804,0.797,2.84,0.699,
0.698,-0.0854,-0.0804,0.798,2.83,0.699,
0.698,-0.0764,-0.0804,0.798,2.84,0.699,
0.698,-0.0704,-0.0804,0.798,2.85,0.699,
0.698,-0.0784,-0.0804,0.798,2.84,0.699,
0.698,-0.0523,-0.0804,0.798,2.87,0.699,
0.699,-0.0734,-0.0804,0.799,2.85,0.699,
0.699,-0.0804,-0.0804,0.799,2.84,0.699,
0.699,-0.0905,-0.0804,0.799,2.83,0.699,
0.699,-0.114,-0.0804,0.799,2.81,0.699,
0.699,-0.15,-0.0804,0.799,2.77,0.699,
0.7,-0.186,-0.0804,0.8,2.73,0.699,
0.7,-0.219,-0.0804,0.8,2.7,0.699,
0.7,-0.276,-0.0804,0.8,2.64,0.699,
0.7,-0.325,-0.0804,0.8,2.59,0.699,
0.7,-0.375,-0.0804,0.8,2.54,0.699,
0.701,-0.444,-0.0854,0.801,2.48,0.694,
0.701,-0.501,-0.0854,0.801,2.42,0.694,
0.701,-0.593,-0.0854,0.801,2.33,0.694,
0.701,-0.678,-0.0905,0.801,2.24,0.689,
0.701,-0.764,-0.0925,0.801,2.16,0.687,
0.702,-0.867,-0.104,0.802,2.05,0.675,
0.702,-0.959,-0.12,0.802,1.96,0.659,
0.702,-1.05,-0.141,0.802,1.87,0.638,
0.702,-1.13,-0.156,0.802,1.79,0.623,
0.702,-1.2,-0.161,0.802,1.72,0.618,
0.703,-1.24,-0.166,0.803,1.68,0.613,
0.703,-1.25,-0.171,0.803,1.67,0.608,
0.703,-1.23,-0.186,0.803,1.69,0.593,
0.703,-1.16,-0.207,0.803,1.76,0.572,
0.703,-1.07,-0.223,0.803,1.85,0.556,
0.704,-0.928,-0.234,0.804,1.99,0.545,
0.704,-0.76,-0.24,0.804,2.16,0.539,
0.704,-0.583,-0.241,0.804,2.34,0.538,
0.704,-0.381,-0.241,0.804,2.54,0.538,
0.704,-0.204,-0.241,0.804,2.72,0.538,
0.705,-0.0281,-0.241,0.805,2.89,0.538,
0.705,0.113,-0.237,0.805,3.03,0.542,
0.705,0.221,-0.236,0.805,3.14,0.543,
0.705,0.289,-0.23,0.805,3.21,0.549,
0.705,0.317,-0.219,0.805,3.24,0.56,
0.706,0.301,-0.203,0.806,3.22,0.576,
0.706,0.255,-0.192,0.806,3.17,0.587,
0.706,0.191,-0.186,0.806,3.11,0.593,
0.706,0.0965,-0.18,0.806,3.02,0.599,
0.706,0.0241,-0.176,0.806,2.94,0.603,
0.707,-0.0563,-0.173,0.807,2.86,0.606,
0.707,-0.105,-0.171,0.807,2.82,0.608,
0.707,-0.106,-0.171,0.807,2.81,0.608,
0.707,-0.0935,-0.171,0.807,2.83,0.608,
0.707,-0.0472,-0.171,0.807,2.87,0.608,
0.708,0.0382,-0.169,0.808,2.96,0.61,
0.708,0.129,-0.166,0.808,3.05,0.613,
0.708,0.226,-0.166,0.808,3.15,0.613,
0.708,0.316,-0.161,0.808,3.24,0.618,
0.708,0.38,-0.161,0.808,3.3,0.618,
0.709,0.42,-0.158,0.809,3.34,0.621,
0.709,0.417,-0.152,0.809,3.34,0.627,
0.709,0.377,-0.146,0.809,3.3,0.633,
0.709,0.288,-0.135,0.809,3.21,0.644,
0.709,0.195,-0.129,0.809,3.11,0.65,
0.71,0.0714,-0.121,0.81,2.99,0.658,
0.71,-0.0442,-0.12,0.81,2.88,0.659,
0.71,-0.151,-0.116,0.81,2.77,0.663,
0.71,-0.229,-0.121,0.81,2.69,0.658,
0.71,-0.266,-0.123,0.81,2.65,0.656,
0.711,-0.255,-0.126,0.811,2.66,0.653,
0.711,-0.191,-0.127,0.811,2.73,0.652,
0.711,-0.0804,-0.131,0.811,2.84,0.648,
0.711,0.0824,-0.126,0.811,3,0.653,
0.711,0.272,-0.119,0.811,3.19,0.66,
0.712,0.51,-0.108,0.812,3.43,0.671,
0.712,0.735,-0.0955,0.812,3.65,0.684,
0.712,0.98,-0.0854,0.812,3.9,0.694,
0.712,1.21,-0.0844,0.812,4.12,0.695,
0.712,1.4,-0.0784,0.812,4.32,0.701,
0.713,1.58,-0.0573,0.813,4.5,0.722,
0.713,1.7,-0.0231,0.813,4.62,0.756,
0.713,1.8,-0.00503,0.813,4.72,0.774,
0.713,1.86,0.00101,0.813,4.77,0.78,
0.713,1.87,0.0241,0.813,4.79,0.803,
0.714,1.86,0.0613,0.814,4.78,0.84,
0.714,1.82,0.0754,0.814,4.74,0.854,
0.714,1.74,0.0804,0.814,4.66,0.859,
0.714,1.64,0.0975,0.814,4.56,0.877,
0.714,1.52,0.13,0.814,4.44,0.909,
0.715,1.38,0.151,0.815,4.3,0.93,
0.715,1.22,0.156,0.815,4.14,0.935,
0.715,1.07,0.161,0.815,3.98,0.94,
0.715,0.877,0.166,0.815,3.8,0.945,
0.715,0.693,0.173,0.815,3.61,0.952,
0.716,0.518,0.181,0.816,3.44,0.96,
0.716,0.352,0.181,0.816,3.27,0.96,
0.716,0.201,0.181,0.816,3.12,0.96,
0.716,0.0844,0.181,0.816,3,0.96,
0.716,0.00905,0.176,0.816,2.93,0.955,
0.717,-0.0412,0.171,0.817,2.88,0.95,
0.717,-0.0362,0.171,0.817,2.88,0.95,
0.717,0,0.166,0.817,2.92,0.945,
0.717,0.0915,0.166,0.817,3.01,0.945,
0.717,0.212,0.166,0.817,3.13,0.945,
0.718,0.366,0.166,0.818,3.29,0.945,
0.718,0.538,0.171,0.818,3.46,0.95,
0.718,0.709,0.181,0.818,3.63,0.96,
0.718,0.884,0.192,0.818,3.8,0.971,
0.718,1.04,0.208,0.818,3.96,0.987,
0.719,1.2,0.226,0.819,4.12,1.01,
0.719,1.33,0.235,0.819,4.25,1.01,
0.719,1.45,0.241,0.819,4.37,1.02,
0.719,1.55,0.247,0.819,4.47,1.03,
0.719,1.63,0.265,0.819,4.55,1.04,
0.72,1.72,0.297,0.82,4.64,1.08,
0.72,1.79,0.316,0.82,4.71,1.1,
0.72,1.87,0.322,0.82,4.79,1.1,
0.72,1.93,0.328,0.82,4.85,1.11,
0.72,2,0.356,0.82,4.92,1.14,
0.721,2.05,0.39,0.821,4.97,1.17,
0.721,2.09,0.397,0.821,5.01,1.18,
0.721,2.11,0.407,0.821,5.03,1.19,
0.721,2.08,0.439,0.821,5,1.22,
0.721,2.02,0.469,0.821,4.94,1.25,
0.722,1.92,0.477,0.822,4.84,1.26,
0.722,1.78,0.482,0.822,4.7,1.26,
0.722,1.59,0.492,0.822,4.51,1.27,
0.722,1.37,0.504,0.822,4.29,1.28,
0.722,1.12,0.52,0.822,4.04,1.3,
0.723,0.83,0.528,0.823,3.75,1.31,
0.723,0.546,0.529,0.823,3.47,1.31,
0.723,0.251,0.528,0.823,3.17,1.31,
0.723,-0.0291,0.512,0.823,2.89,1.29,
0.723,-0.326,0.497,0.823,2.59,1.28,
0.724,-0.586,0.484,0.824,2.33,1.26,
0.724,-0.835,0.478,0.824,2.08,1.26,
0.724,-1.07,0.472,0.824,1.85,1.25,
0.724,-1.25,0.445,0.824,1.67,1.22,
0.724,-1.4,0.41,0.824,1.52,1.19,
0.725,-1.52,0.397,0.825,1.4,1.18,
0.725,-1.59,0.383,0.825,1.33,1.16,
0.725,-1.61,0.342,0.825,1.31,1.12,
0.725,-1.58,0.322,0.825,1.33,1.1,
0.725,-1.52,0.315,0.825,1.4,1.09,
0.726,-1.4,0.29,0.826,1.52,1.07,
0.726,-1.27,0.258,0.826,1.65,1.04,
0.726,-1.1,0.241,0.826,1.82,1.02,
0.726,-0.913,0.24,0.826,2.01,1.02,
0.726,-0.727,0.236,0.826,2.19,1.02,
0.727,-0.528,0.228,0.827,2.39,1.01,
0.727,-0.367,0.217,0.827,2.55,0.996,
0.727,-0.231,0.206,0.827,2.69,0.985,
0.727,-0.126,0.201,0.827,2.79,0.98,
0.727,-0.0523,0.198,0.827,2.87,0.977,
0.728,-0.00905,0.196,0.828,2.91,0.975,
0.728,-0.00503,0.191,0.828,2.91,0.97,
0.728,-0.0151,0.186,0.828,2.9,0.965,
0.728,-0.0462,0.181,0.828,2.87,0.96,
0.728,-0.0724,0.179,0.828,2.85,0.958,
0.729,-0.0935,0.173,0.829,2.83,0.952,
0.729,-0.115,0.171,0.829,2.81,0.95,
0.729,-0.0955,0.166,0.829,2.82,0.945,
0.729,-0.0623,0.166,0.829,2.86,0.945,
0.729,0,0.161,0.829,2.92,0.94,
0.73,0.109,0.161,0.83,3.03,0.94,
0.73,0.223,0.161,0.83,3.14,0.94,
0.73,0.352,0.161,0.83,3.27,0.94,
0.73,0.506,0.166,0.83,3.43,0.945,
0.73,0.634,0.171,0.83,3.55,0.95,
0.731,0.767,0.179,0.831,3.69,0.958,
0.731,0.864,0.196,0.831,3.78,0.975,
0.731,0.93,0.211,0.831,3.85,0.99,
0.731,0.954,0.227,0.831,3.87,1.01,
0.731,0.931,0.233,0.831,3.85,1.01,
0.732,0.86,0.236,0.832,3.78,1.02,
0.732,0.744,0.24,0.832,3.66,1.02,
0.732,0.573,0.241,0.832,3.49,1.02,
0.732,0.375,0.241,0.832,3.29,1.02,
0.732,0.168,0.241,0.832,3.09,1.02,
0.733,-0.0985,0.241,0.833,2.82,1.02,
0.733,-0.348,0.237,0.833,2.57,1.02,
0.733,-0.623,0.236,0.833,2.3,1.02,
0.733,-0.895,0.225,0.833,2.02,1,
0.733,-1.14,0.202,0.833,1.78,0.981,
0.734,-1.38,0.17,0.834,1.54,0.949,
0.734,-1.57,0.157,0.834,1.35,0.936,
0.734,-1.72,0.146,0.834,1.2,0.925,
0.734,-1.82,0.105,0.834,1.1,0.884,
0.734,-1.88,0.0834,0.834,1.04,0.862,
0.735,-1.87,0.0724,0.835,1.05,0.851,
0.735,-1.81,0.0523,0.835,1.11,0.831,
0.735,-1.67,0.0151,0.835,1.25,0.794,
0.735,-1.48,0,0.835,1.44,0.779,
0.735,-1.26,-0.00503,0.835,1.66,0.774,
0.736,-0.961,-0.00804,0.836,1.96,0.771,
0.736,-0.662,-0.0151,0.836,2.26,0.764,
0.736,-0.337,-0.0151,0.836,2.58,0.764,
0.736,-0.0372,-0.0201,0.836,2.88,0.759,
0.736,0.235,-0.0151,0.836,3.15,0.764,
0.737,0.502,-0.0101,0.837,3.42,0.769,
0.737,0.67,-0.00503,0.837,3.59,0.774,
0.737,0.784,-0.00503,0.837,3.7,0.774,
0.737,0.827,0,0.837,3.75,0.779,
0.737,0.769,0.00201,0.837,3.69,0.781,
0.738,0.638,0.0131,0.838,3.56,0.792,
0.738,0.442,0.0191,0.838,3.36,0.798,
0.738,0.186,0.0251,0.838,3.11,0.804,
0.738,-0.104,0.0251,0.838,2.82,0.804,
0.738,-0.395,0.0181,0.838,2.52,0.797,
0.739,-0.712,0.00704,0.839,2.21,0.786,
0.739,-0.966,0,0.839,1.95,0.779,
0.739,-1.19,-0.00503,0.839,1.73,0.774,
0.739,-1.33,-0.0101,0.839,1.59,0.769,
0.739,-1.41,-0.0241,0.839,1.51,0.755,
0.74,-1.4,-0.0533,0.84,1.52,0.726,
0.74,-1.32,-0.0744,0.84,1.6,0.705,
0.74,-1.2,-0.0804,0.84,1.72,0.699,
0.74,-0.987,-0.0854,0.84,1.93,0.694,
0.74,-0.763,-0.0854,0.84,2.16,0.694,
0.741,-0.497,-0.0905,0.841,2.42,0.689,
0.741,-0.25,-0.0905,0.841,2.67,0.689,
0.741,0.0101,-0.0905,0.841,2.93,0.689,
0.741,0.258,-0.0854,0.841,3.18,0.694,
0.741,0.48,-0.0854,0.841,3.4,0.694,
0.742,0.71,-0.0824,0.842,3.63,0.697,
0.742,0.913,-0.0804,0.842,3.83,0.699,
0.742,1.11,-0.0704,0.842,4.03,0.709,
0.742,1.29,-0.0482,0.842,4.21,0.731,
0.742,1.46,-0.0181,0.842,4.38,0.761,
0.743,1.63,-0.00503,0.843,4.55,0.774,
0.743,1.78,0,0.843,4.7,0.779,
0.743,1.92,0.0251,0.843,4.84,0.804,
0.743,2.05,0.0623,0.843,4.97,0.841,
0.743,2.13,0.0774,0.843,5.05,0.856,
0.744,2.19,0.0915,0.844,5.11,0.871,
0.744,2.19,0.129,0.844,5.11,0.908,
0.744,2.15,0.156,0.844,5.07,0.935,
0.744,2.05,0.167,0.844,4.97,0.946,
0.744,1.9,0.195,0.844,4.82,0.974,
0.745,1.7,0.224,0.845,4.62,1,
0.745,1.48,0.236,0.845,4.4,1.02,
0.745,1.22,0.241,0.845,4.14,1.02,
0.745,0.955,0.241,0.845,3.87,1.02,
0.745,0.698,0.246,0.845,3.62,1.03,
0.746,0.45,0.249,0.846,3.37,1.03,
0.746,0.248,0.246,0.846,3.17,1.03,
0.746,0.0754,0.246,0.846,2.99,1.03,
0.746,-0.0402,0.245,0.846,2.88,1.02,
0.746,-0.0985,0.241,0.846,2.82,1.02,
0.747,-0.126,0.241,0.847,2.79,1.02,
0.747,-0.108,0.241,0.847,2.81,1.02,
0.747,-0.0603,0.236,0.847,2.86,1.02,
0.747,0.0101,0.236,0.847,2.93,1.02,
0.747,0.0784,0.236,0.847,3,1.02,
0.748,0.15,0.236,0.848,3.07,1.02,
0.748,0.185,0.236,0.848,3.1,1.02,
0.748,0.186,0.236,0.848,3.11,1.02,
0.748,0.129,0.236,0.848,3.05,1.02,
0.748,0.0593,0.236,0.848,2.98,1.02,
0.749,-0.116,0.231,0.849,2.8,1.01,
0.749,-0.289,0.227,0.849,2.63,1.01,
0.749,-0.513,0.216,0.849,2.41,0.995,
0.749,-0.775,0.199,0.849,2.14,0.978,
0.749,-1.03,0.174,0.849,1.89,0.953,
0.75,-1.28,0.161,0.85,1.64,0.94,
0.75,-1.48,0.156,0.85,1.44,0.935,
0.75,-1.64,0.136,0.85,1.28,0.915,
0.75,-1.73,0.0935,0.85,1.19,0.873,
0.75,-1.74,0.0804,0.85,1.17,0.859,
0.751,-1.68,0.0724,0.851,1.24,0.851,
0.751,-1.52,0.0472,0.851,1.39,0.826,
0.751,-1.29,0.0151,0.851,1.63,0.794,
0.751,-0.985,0.00402,0.851,1.93,0.783,
0.751,-0.64,0,0.851,2.28,0.779,
0.752,-0.216,0,0.852,2.7,0.779,
0.752,0.186,0,0.852,3.11,0.779,
0.752,0.623,0,0.852,3.54,0.779,
0.752,1.05,0.0101,0.852,3.97,0.789,
