1.420	128.000
1.430	108.000
1.440	83.000
1.450	56.000
1.460	26.000
1.470	-5.000
1.480	-35.000
1.490	-63.000
1.500	-90.000
1.510	-112.000
1.520	-130.000
1.530	-142.000
1.540	-149.000
1.550	-150.000
1.560	-146.000
1.570	-135.000
1.580	-118.000
1.590	-97.000
1.600	-72.000
1.610	-44.000
1.620	-15.000
1.630	15.000
1.640	44.000
1.650	72.000
1.660	96.000
1.670	116.000
1.680	131.000
1.690	142.000
1.700	146.000
1.710	146.000
1.720	139.000
1.730	126.000
1.740	108.000
1.750	86.000
1.760	61.000
1.770	33.000
1.780	4.000
1.790	-25.000
1.800	-53.000
1.810	-79.000
1.820	-101.000
1.830	-119.000
1.840	-133.000
1.850	-141.000
1.860	-143.000
1.870	-141.000
1.880	-132.000
1.890	-118.000
1.900	-98.000
1.910	-76.000
1.920	-49.000
1.930	-22.000
1.940	7.000
1.950	35.000
1.960	62.000
1.970	86.000
1.980	106.000
1.990	122.000
2.000	133.000
2.010	139.000
2.020	139.000
2.030	135.000
2.040	124.000
2.050	108.000
2.060	88.000
2.070	64.000
2.080	38.000
2.090	11.000
2.100	-17.000
2.110	-44.000
2.120	-69.000
2.130	-92.000
2.140	-110.000
2.150	-124.000
2.160	-133.000
2.170	-136.000
2.180	-136.000
2.190	-129.000
2.200	-116.000
2.210	-99.000
2.220	-78.000
2.230	-54.000
2.240	-27.000
2.250	0.000
2.260	27.000
2.270	53.000
2.280	76.000
2.290	97.000
2.300	113.000
2.310	125.000
2.320	132.000
2.330	133.000
2.340	131.000
2.350	122.000
2.360	108.000
2.370	89.000
2.380	67.000
2.390	43.000
2.400	17.000
2.410	-10.000
2.420	-36.000
2.430	-61.000
2.440	-83.000
2.450	-101.000
2.460	-116.000
2.470	-125.000
2.480	-130.000
2.490	-130.000
2.500	-125.000
2.510	-114.000
2.520	-99.000
2.530	-79.000
2.540	-57.000
2.550	-32.000
2.560	-6.000
2.570	20.000
2.580	45.000
2.590	68.000
2.600	88.000
2.610	105.000
2.620	117.000
2.630	125.000
2.640	127.000
2.650	126.000
2.660	119.000
2.670	106.000
2.680	90.000
2.690	69.000
2.700	46.000
2.710	22.000
2.720	-4.000
2.730	-29.000
2.740	-53.000
2.750	-75.000
2.760	-93.000
2.770	-108.000
2.780	-118.000
2.790	-124.000
2.800	-125.000
2.810	-122.000
2.820	-112.000
2.830	-98.000
2.840	-80.000
2.850	-59.000
2.860	-36.000
2.870	-11.000
2.880	14.000
2.890	38.000
2.900	61.000
2.910	80.000
2.920	97.000
2.930	110.000
2.940	118.000
2.950	122.000
2.960	122.000
2.970	116.000
2.980	105.000
2.990	89.000
3.000	71.000
3.010	49.000
3.020	26.000
3.030	2.000
3.040	-23.000
3.050	-46.000
3.060	-67.000
3.070	-86.000
3.080	-101.000
3.090	-111.000
3.100	-118.000
3.110	-119.000
3.120	-118.000
3.130	-110.000
3.140	-97.000
3.150	-81.000
3.160	-61.000
3.170	-39.000
3.180	-16.000
3.190	8.000
3.200	31.000
3.210	54.000
3.220	73.000
3.230	90.000
3.240	103.000
3.250	112.000
3.260	116.000
3.270	116.000
3.280	112.000
3.290	102.000
3.300	89.000
3.310	71.000
3.320	51.000
3.330	29.000
3.340	6.000
3.350	-17.000
3.360	-40.000
3.370	-61.000
3.380	-79.000
3.390	-94.000
3.400	-105.000
3.410	-112.000
3.420	-114.000
3.430	-114.000
3.440	-107.000
3.450	-96.000
3.460	-81.000
3.470	-62.000
3.480	-42.000
3.490	-20.000
3.500	3.000
3.510	26.000
3.520	48.000
3.530	67.000
3.540	83.000
3.550	96.000
3.560	106.000
3.570	111.000
3.580	111.000
3.590	109.000
3.600	100.000
3.610	88.000
3.620	72.000
3.630	53.000
3.640	32.000
3.650	10.000
3.660	-12.000
3.670	-34.000
3.680	-54.000
3.690	-72.000
3.700	-88.000
3.710	-99.000
3.720	-106.000
3.730	-109.000
3.740	-109.000
3.750	-104.000
3.760	-94.000
3.770	-80.000
3.780	-63.000
3.790	-44.000
3.800	-23.000
3.810	-1.000
3.820	21.000
3.830	42.000
3.840	61.000
3.850	77.000
3.860	90.000
3.870	100.000
3.880	105.000
3.890	106.000
3.900	105.000
3.910	98.000
3.920	86.000
3.930	71.000
3.940	54.000
3.950	34.000
3.960	13.000
3.970	-8.000
3.980	-29.000
3.990	-49.000
4.000	-67.000
4.010	-82.000
4.020	-93.000
4.030	-101.000
4.040	-104.000
4.050	-104.000
4.060	-101.000
4.070	-92.000
4.080	-79.000
4.090	-63.000
4.100	-45.000
4.110	-25.000
4.120	-4.000
4.130	17.000
4.140	37.000
4.150	55.000
4.160	71.000
4.170	85.000
4.180	94.000
4.190	100.000
4.200	102.000
4.210	101.000
4.220	95.000
4.230	84.000
4.240	71.000
4.250	54.000
4.260	36.000
4.270	16.000
4.280	-5.000
4.290	-25.000
4.300	-44.000
4.310	-61.000
4.320	-76.000
4.330	-87.000
4.340	-95.000
4.350	-99.000
4.360	-100.000
4.370	-97.000
4.380	-89.000
4.390	-78.000
4.400	-63.000
4.410	-46.000
4.420	-27.000
4.430	-7.000
4.440	13.000
4.450	32.000
4.460	50.000
4.470	66.000
4.480	79.000
4.490	89.000
4.500	95.000
4.510	97.000
4.520	97.000
4.530	92.000
4.540	82.000
4.550	70.000
4.560	55.000
4.570	37.000
4.580	18.000
4.590	-2.000
4.600	-21.000
4.610	-39.000
4.620	-56.000
4.630	-71.000
4.640	-82.000
4.650	-91.000
4.660	-95.000
4.670	-96.000
4.680	-94.000
4.690	-87.000
4.700	-76.000
4.710	-63.000
4.720	-46.000
4.730	-29.000
4.740	-10.000
4.750	10.000
4.760	28.000
4.770	46.000
4.780	61.000
4.790	74.000
4.800	84.000
4.810	91.000
4.820	93.000
4.830	93.000
4.840	89.000
4.850	81.000
4.860	69.000
4.870	54.000
4.880	38.000
4.890	20.000
4.900	1.000
4.910	-18.000
4.920	-36.000
4.930	-52.000
4.940	-66.000
4.950	-78.000
4.960	-86.000
4.970	-91.000
4.980	-92.000
4.990	-91.000
5.000	-84.000
5.010	-74.000
5.020	-62.000
5.030	-47.000
5.040	-30.000
5.050	-12.000
5.060	7.000
5.070	25.000
5.080	42.000
5.090	57.000
5.100	70.000
5.110	80.000
5.120	86.000
5.130	89.000
5.140	89.000
5.150	86.000
5.160	78.000
5.170	67.000
5.180	54.000
5.190	38.000
5.200	21.000
5.210	3.000
5.220	-15.000
5.230	-32.000
5.240	-48.000
5.250	-62.000
5.260	-73.000
5.270	-81.000
5.280	-86.000
5.290	-87.000
5.300	-87.000
5.310	-81.000
5.320	-73.000
5.330	-61.000
5.340	-46.000
5.350	-30.000
5.360	-13.000
5.370	5.000
5.380	22.000
5.390	38.000
5.400	53.000
5.410	65.000
5.420	75.000
5.430	82.000
5.440	85.000
5.450	85.000
5.460	83.000
5.470	76.000
5.480	66.000
5.490	53.000
5.500	38.000
5.510	22.000
5.520	5.000
5.530	-12.000
5.540	-29.000
5.550	-44.000
5.560	-58.000
5.570	-69.000
5.580	-77.000
5.590	-82.000
5.600	-84.000
5.610	-84.000
5.620	-79.000
5.630	-71.000
5.640	-60.000
5.650	-46.000
5.660	-31.000
5.670	-15.000
5.680	3.000
5.690	19.000
5.700	35.000
5.710	49.000
5.720	61.000
5.730	71.000
5.740	78.000
5.750	81.000
5.760	82.000
5.770	80.000
5.780	73.000
5.790	64.000
5.800	52.000
5.810	38.000
5.820	23.000
5.830	6.000
5.840	-10.000
5.850	-26.000
5.860	-41.000
5.870	-54.000
5.880	-65.000
5.890	-73.000
5.900	-78.000
5.910	-80.000
5.920	-80.000
5.930	-76.000
5.940	-68.000
5.950	-58.000
5.960	-45.000
5.970	-31.000
5.980	-15.000
5.990	1.000
6.000	17.000
6.010	32.000
6.020	46.000
6.030	58.000
6.040	67.000
6.050	74.000
6.060	77.000
6.070	78.000
6.080	77.000
6.090	71.000
6.100	62.000
6.110	51.000
6.120	38.000
6.130	23.000
6.140	8.000
6.150	-8.000
6.160	-23.000
6.170	-38.000
6.180	-51.000
6.190	-61.000
6.200	-69.000
6.210	-74.000
6.220	-77.000
6.230	-77.000
6.240	-73.000
6.250	-66.000
6.260	-57.000
6.270	-45.000
6.280	-31.000
6.290	-16.000
6.300	-1.000
6.310	15.000
6.320	29.000
6.330	43.000
6.340	54.000
6.350	63.000
6.360	70.000
6.370	74.000
6.380	74.000
6.390	74.000
6.400	68.000
6.410	60.000
6.420	50.000
6.430	37.000
6.440	23.000
6.450	8.000
6.460	-7.000
6.470	-21.000
6.480	-35.000
6.490	-47.000
6.500	-58.000
6.510	-66.000
6.520	-71.000
6.530	-73.000
6.540	-73.000
6.550	-71.000
6.560	-64.000
6.570	-55.000
6.580	-44.000
6.590	-31.000
6.600	-17.000
6.610	-2.000
6.620	13.000
6.630	27.000
6.640	40.000
6.650	51.000
6.660	60.000
6.670	67.000
6.680	70.000
6.690	71.000
6.700	71.000
6.710	66.000
6.720	58.000
6.730	49.000
6.740	36.000
6.750	23.000
6.760	9.000
6.770	-5.000
6.780	-19.000
6.790	-33.000
6.800	-44.000
6.810	-54.000
6.820	-62.000
6.830	-67.000
6.840	-70.000
6.850	-70.000
6.860	-68.000
6.870	-62.000
6.880	-53.000
6.890	-43.000
6.900	-30.000
6.910	-17.000
6.920	-3.000
6.930	11.000
6.940	25.000
6.950	37.000
6.960	48.000
6.970	57.000
6.980	63.000
6.990	67.000
7.000	68.000
7.010	68.000
7.020	63.000
7.030	56.000
7.040	47.000
7.050	36.000
7.060	23.000
7.070	10.000
7.080	-4.000
7.090	-18.000
7.100	-30.000
7.110	-42.000
7.120	-51.000
7.130	-59.000
7.140	-64.000
7.150	-66.000
7.160	-67.000
7.170	-65.000
7.180	-59.000
7.190	-51.000
7.200	-41.000
7.210	-30.000
7.220	-17.000
7.230	-4.000
7.240	10.000
7.250	23.000
7.260	35.000
7.270	45.000
7.280	54.000
7.290	60.000
7.300	64.000
7.310	65.000
7.320	65.000
7.330	61.000
7.340	54.000
7.350	45.000
7.360	35.000
7.370	23.000
7.380	10.000
7.390	-3.000
7.400	-16.000
7.410	-28.000
7.420	-39.000
7.430	-49.000
7.440	-56.000
7.450	-61.000
7.460	-63.000
7.470	-63.000
7.480	-62.000
7.490	-57.000
7.500	-49.000
7.510	-40.000
7.520	-29.000
7.530	-17.000
7.540	-4.000
7.550	9.000
7.560	21.000
7.570	32.000
7.580	42.000
7.590	51.000
7.600	57.000
7.610	60.000
7.620	62.000
7.630	62.000
7.640	58.000
7.650	52.000
7.660	44.000
7.670	34.000
7.680	22.000
7.690	10.000
7.700	-2.000
7.710	-15.000
7.720	-27.000
7.730	-37.000
7.740	-46.000
7.750	-53.000
7.760	-58.000
7.770	-60.000
7.780	-61.000
7.790	-60.000
7.800	-55.000
7.810	-48.000
7.820	-39.000
7.830	-28.000
7.840	-17.000
7.850	-4.000
7.860	8.000
7.870	20.000
7.880	31.000
7.890	40.000
7.900	48.000
7.910	54.000
7.920	57.000
7.930	59.000
7.940	59.000
7.950	56.000
7.960	50.000
7.970	42.000
7.980	33.000
7.990	22.000
8.000	10.000
8.010	-2.000
8.020	-14.000
8.030	-25.000
8.040	-35.000
8.050	-43.000
8.060	-50.000
8.070	-55.000
8.080	-57.000
8.090	-58.000
8.100	-57.000
8.110	-52.000
8.120	-46.000
8.130	-37.000
8.140	-27.000
8.150	-16.000
8.160	-5.000
8.170	7.000
8.180	18.000
8.190	29.000
8.200	38.000
8.210	45.000
8.220	51.000
8.230	55.000
8.240	56.000
8.250	56.000
8.260	53.000
8.270	48.000
8.280	40.000
8.290	31.000
8.300	21.000
8.310	10.000
8.320	-2.000
8.330	-13.000
8.340	-23.000
8.350	-33.000
8.360	-41.000
8.370	-48.000
8.380	-52.000
8.390	-54.000
8.400	-55.000
8.410	-54.000
8.420	-50.000
8.430	-44.000
8.440	-36.000
8.450	-26.000
8.460	-16.000
8.470	-5.000
8.480	6.000
8.490	17.000
8.500	27.000
8.510	36.000
8.520	43.000
8.530	48.000
8.540	52.000
8.550	53.000
8.560	53.000
8.570	51.000
8.580	45.000
8.590	38.000
8.600	30.000
8.610	20.000
8.620	10.000
8.630	-1.000
8.640	-12.000
8.650	-22.000
8.660	-31.000
8.670	-39.000
8.680	-45.000
8.690	-49.000
8.700	-52.000
8.710	-52.000
8.720	-52.000
8.730	-48.000
8.740	-41.000
8.750	-34.000
8.760	-25.000
8.770	-15.000
8.780	-5.000
8.790	6.000
8.800	16.000
8.810	25.000
8.820	34.000
8.830	41.000
8.840	46.000
8.850	49.000
8.860	50.000
8.870	50.000
8.880	48.000
8.890	43.000
8.900	37.000
8.910	29.000
8.920	19.000
8.930	9.000
8.940	-1.000
8.950	-11.000
8.960	-21.000
8.970	-29.000
8.980	-37.000
8.990	-43.000
9.000	-47.000
9.010	-49.000
9.020	-49.000
9.030	-49.000
9.040	-45.000
9.050	-40.000
9.060	-32.000
9.070	-24.000
9.080	-15.000
9.090	-4.000
9.100	5.000
9.110	15.000
9.120	24.000
9.130	32.000
9.140	39.000
9.150	43.000
9.160	47.000
9.170	48.000
9.180	48.000
9.190	46.000
9.200	41.000
9.210	35.000
9.220	27.000
9.230	18.000
9.240	9.000
9.250	-1.000
9.260	-10.000
9.270	-20.000
9.280	-28.000
9.290	-35.000
9.300	-40.000
9.310	-44.000
9.320	-46.000
9.330	-47.000
9.340	-47.000
9.350	-43.000
9.360	-38.000
9.370	-31.000
9.380	-23.000
9.390	-14.000
9.400	-4.000
9.410	5.000
9.420	14.000
9.430	23.000
9.440	30.000
9.450	36.000
9.460	41.000
9.470	44.000
9.480	45.000
9.490	45.000
9.500	43.000
9.510	39.000
9.520	33.000
9.530	26.000
9.540	17.000
9.550	8.000
9.560	-1.000
9.570	-10.000
9.580	-19.000
9.590	-26.000
9.600	-33.000
9.610	-38.000
9.620	-42.000
9.630	-44.000
9.640	-44.000
9.650	-44.000
9.660	-41.000
9.670	-36.000
9.680	-29.000
9.690	-22.000
9.700	-13.000
9.710	-4.000
9.720	5.000
9.730	14.000
9.740	22.000
9.750	29.000
9.760	35.000
9.770	39.000
9.780	42.000
9.790	43.000
9.800	43.000
9.810	41.000
9.820	37.000
9.830	31.000
9.840	24.000
9.850	16.000
9.860	8.000
9.870	-1.000
9.880	-10.000
9.890	-18.000
9.900	-25.000
9.910	-31.000
9.920	-36.000
9.930	-40.000
9.940	-42.000
9.950	-42.000
9.960	-42.000
9.970	-39.000
9.980	-34.000
9.990	-28.000
10.000	-20.000
10.010	-12.000
10.020	-4.000
10.030	5.000
10.040	13.000
10.050	20.000
10.060	27.000
10.070	33.000
10.080	37.000
10.090	39.000
10.100	40.000
10.110	40.000
10.120	39.000
10.130	35.000
10.140	29.000
10.150	23.000
10.160	15.000
10.170	7.000
10.180	-1.000
10.190	-9.000
10.200	-17.000
10.210	-24.000
10.220	-30.000
10.230	-34.000
10.240	-38.000
10.250	-39.000
10.260	-39.000
10.270	-39.000
10.280	-36.000
10.290	-32.000
10.300	-26.000
10.310	-19.000
10.320	-11.000
10.330	-4.000
10.340	5.000
10.350	12.000
10.360	19.000
10.370	25.000
10.380	31.000
10.390	34.000
10.400	37.000
10.410	38.000
10.420	38.000
10.430	37.000
10.440	33.000
10.450	28.000
10.460	22.000
10.470	15.000
10.480	8.000
10.490	0.000
10.500	-8.000
10.510	-15.000
10.520	-22.000
10.530	-28.000
10.540	-32.000
10.550	-35.000
10.560	-37.000
10.570	-37.000
10.580	-37.000
10.590	-35.000
10.600	-30.000
10.610	-25.000
10.620	-18.000
10.630	-11.000
10.640	-4.000
10.650	4.000
10.660	11.000
10.670	18.000
10.680	24.000
10.690	29.000
10.700	32.000
10.710	35.000
10.720	36.000
10.730	36.000
10.740	35.000
10.750	31.000
10.760	26.000
10.770	21.000
10.780	14.000
10.790	7.000
10.800	0.000
10.810	-8.000
10.820	-15.000
10.830	-21.000
10.840	-26.000
10.850	-30.000
10.860	-33.000
10.870	-35.000
10.880	-35.000
10.890	-35.000
10.900	-33.000
10.910	-29.000
10.920	-23.000
10.930	-17.000
10.940	-10.000
10.950	-4.000
10.960	4.000
10.970	11.000
10.980	17.000
10.990	23.000
11.000	27.000
11.010	31.000
11.020	33.000
11.030	33.000
11.040	33.000
11.050	33.000
11.060	29.000
11.070	25.000
11.080	19.000
11.090	13.000
11.100	6.000
11.110	-1.000
11.120	-7.000
11.130	-14.000
11.140	-20.000
11.150	-25.000
11.160	-29.000
11.170	-31.000
11.180	-33.000
11.190	-33.000
11.200	-33.000
11.210	-31.000
11.220	-27.000
11.230	-22.000
11.240	-16.000
11.250	-10.000
11.260	-3.000
11.270	4.000
11.280	10.000
11.290	16.000
11.300	21.000
11.310	26.000
11.320	29.000
11.330	31.000
11.340	31.000
11.350	31.000
11.360	31.000
11.370	27.000
11.380	23.000
11.390	18.000
11.400	12.000
11.410	6.000
11.420	-1.000
11.430	-7.000
11.440	-13.000
11.450	-19.000
11.460	-23.000
11.470	-27.000
11.480	-29.000
11.490	-31.000
11.500	-31.000
11.510	-31.000
11.520	-29.000
11.530	-25.000
11.540	-20.000
11.550	-15.000
11.560	-9.000
11.570	-3.000
11.580	4.000
11.590	10.000
11.600	15.000
11.610	20.000
11.620	24.000
11.630	27.000
11.640	29.000
11.650	29.000
11.660	29.000
11.670	29.000
11.680	26.000
11.690	21.000
11.700	17.000
11.710	11.000
11.720	5.000
11.730	-1.000
11.740	-7.000
11.750	-13.000
11.760	-18.000
11.770	-22.000
11.780	-25.000
11.790	-28.000
11.800	-29.000
11.810	-29.000
11.820	-29.000
11.830	-27.000
11.840	-23.000
11.850	-19.000
11.860	-14.000
11.870	-8.000
11.880	-2.000
11.890	4.000
11.900	9.000
11.910	15.000
11.920	19.000
11.930	23.000
11.940	25.000
11.950	27.000
11.960	27.000
11.970	27.000
11.980	27.000
11.990	24.000
12.000	20.000
12.010	15.000
12.020	10.000
12.030	4.000
12.040	-1.000
12.050	-7.000
12.060	-12.000
12.070	-17.000
12.080	-21.000
12.090	-24.000
12.100	-26.000
12.110	-27.000
12.120	-27.000
12.130	-27.000
12.140	-25.000
12.150	-21.000
12.160	-17.000
12.170	-12.000
12.180	-7.000
12.190	-2.000
12.200	4.000
12.210	9.000
12.220	14.000
12.230	18.000
12.240	22.000
12.250	24.000
12.260	25.000
12.270	25.000
12.280	25.000
12.290	25.000
12.300	22.000
12.310	18.000
12.320	14.000
12.330	9.000
12.340	4.000
12.350	-2.000
12.360	-7.000
12.370	-12.000
12.380	-16.000
12.390	-20.000
12.400	-23.000
12.410	-24.000
12.420	-25.000
12.430	-25.000
12.440	-25.000
12.450	-23.000
12.460	-20.000
12.470	-16.000
12.480	-11.000
12.490	-6.000
12.500	-1.000
12.510	4.000
12.520	9.000
12.530	13.000
12.540	17.000
12.550	20.000
12.560	22.000
12.570	24.000
12.580	24.000
12.590	24.000
12.600	23.000
12.610	20.000
12.620	17.000
12.630	12.000
12.640	8.000
12.650	3.000
12.660	-2.000
12.670	-7.000
12.680	-11.000
12.690	-15.000
12.700	-19.000
12.710	-21.000
12.720	-23.000
12.730	-23.000
12.740	-23.000
12.750	-23.000
12.760	-21.000
12.770	-18.000
12.780	-14.000
12.790	-10.000
12.800	-5.000
12.810	0.000
12.820	4.000
12.830	9.000
12.840	13.000
12.850	16.000
12.860	19.000
12.870	21.000
12.880	22.000
12.890	22.000
12.900	22.000
12.910	21.000
12.920	18.000
12.930	15.000
12.940	11.000
12.950	7.000
12.960	2.000
12.970	-3.000
12.980	-7.000
12.990	-11.000
13.000	-15.000
13.010	-18.000
13.020	-20.000
13.030	-21.000
13.040	-22.000
13.050	-22.000
13.060	-22.000
13.070	-19.000
13.080	-16.000
13.090	-13.000
13.100	-9.000
13.110	-4.000
13.120	0.000
13.130	5.000
13.140	9.000
13.150	12.000
13.160	16.000
13.170	18.000
13.180	20.000
13.190	20.000
13.200	20.000
13.210	20.000
13.220	19.000
13.230	17.000
13.240	13.000
13.250	10.000
13.260	5.000
13.270	1.000
13.280	-3.000
13.290	-7.000
13.300	-11.000
13.310	-14.000
13.320	-17.000
13.330	-19.000
13.340	-20.000
13.350	-20.000
13.360	-20.000
13.370	-20.000
13.380	-18.000
13.390	-15.000
13.400	-11.000
13.410	-7.000
13.420	-3.000
13.430	1.000
13.440	5.000
13.450	9.000
13.460	12.000
13.470	15.000
13.480	17.000
13.490	18.000
13.500	19.000
13.510	19.000
13.520	19.000
13.530	18.000
13.540	15.000
13.550	12.000
13.560	8.000
13.570	4.000
13.580	0.000
13.590	-4.000
13.600	-7.000
13.610	-11.000
13.620	-14.000
13.630	-16.000
13.640	-18.000
13.650	-18.000
13.660	-19.000
13.670	-19.000
13.680	-18.000
13.690	-16.000
13.700	-13.000
13.710	-10.000
13.720	-6.000
13.730	-2.000
13.740	1.000
13.750	5.000
13.760	9.000
13.770	12.000
13.780	14.000
13.790	16.000
13.800	17.000
13.810	17.000
13.820	17.000
13.830	17.000
13.840	16.000
13.850	13.000
13.860	10.000
13.870	7.000
13.880	3.000
13.890	0.000
13.900	-4.000
13.910	-8.000
13.920	-11.000
13.930	-13.000
13.940	-15.000
13.950	-16.000
13.960	-17.000
13.970	-17.000
13.980	-17.000
13.990	-16.000
14.000	-14.000
14.010	-11.000
14.020	-8.000
14.030	-5.000
14.040	-1.000
14.050	2.000
14.060	6.000
14.070	9.000
14.080	11.000
14.090	14.000
14.100	15.000
14.110	16.000
14.120	16.000
14.130	16.000
14.140	16.000
14.150	14.000
14.160	12.000
14.170	9.000
14.180	5.000
14.190	2.000
14.200	-1.000
14.210	-5.000
14.220	-8.000
14.230	-11.000
14.240	-13.000
14.250	-14.000
14.260	-15.000
14.270	-16.000
14.280	-16.000
14.290	-16.000
14.300	-15.000
14.310	-12.000
14.320	-10.000
14.330	-7.000
14.340	-4.000
14.350	0.000
14.360	3.000
14.370	6.000
14.380	9.000
14.390	11.000
14.400	13.000
14.410	14.000
14.420	15.000
14.430	15.000
14.440	15.000
14.450	14.000
14.460	12.000
14.470	10.000
14.480	7.000
14.490	4.000
14.500	1.000
14.510	-2.000
14.520	-5.000
14.530	-8.000
14.540	-10.000
14.550	-12.000
14.560	-14.000
14.570	-14.000
14.580	-14.000
14.590	-14.000
14.600	-14.000
14.610	-13.000
14.620	-11.000
14.630	-8.000
14.640	-5.000
14.650	-2.000
14.660	1.000
14.670	4.000
14.680	7.000
14.690	9.000
14.700	11.000
14.710	12.000
14.720	13.000
14.730	13.000
14.740	13.000
14.750	13.000
14.760	13.000
14.770	11.000
14.780	8.000
14.790	5.000
14.800	3.000
14.810	0.000
14.820	-3.000
14.830	-6.000
14.840	-8.000
14.850	-10.000
14.860	-12.000
14.870	-13.000
14.880	-13.000
14.890	-13.000
14.900	-13.000
14.910	-13.000
14.920	-11.000
14.930	-9.000
14.940	-7.000
14.950	-4.000
14.960	-1.000
14.970	2.000
14.980	4.000
14.990	7.000
